serial,refactoring,project,commit,url
284,Remove duplicate condition checks,Springframework,"871f705bca
",https://github.com/spring-projects/spring-framework/commit/871f705bca
285,Remove duplication in constructor by delegating to another constructor,Hadoop,"37bff63c0ffa
",https://github.com/apache/hadoop/commit/37bff63c0ffa
286,Remove method annotation,Elasticsearch,48dcb856157,https://github.com/elastic/elasticsearch/commit/48dcb856157
287,Remove method annotation,Elasticsearch,c7021050f16,https://github.com/elastic/elasticsearch/commit/c7021050f16
288,Remove method annotation,Elasticsearch,"df8202206a8
",https://github.com/elastic/elasticsearch/commit/df8202206a8
289,Remove method annotation,Kafka,"627aaef47e
",https://github.com/apache/kafka/commit/627aaef47e
290,Remove method annotation,Kafka,c576e02849,https://github.com/apache/kafka/commit/c576e02849
291,Remove method annotation,Springframework,"5bcbcb3049
",https://github.com/spring-projects/spring-framework/commit/5bcbcb3049
292,Remove method annotation,Springframework,"942800e8ec
",https://github.com/spring-projects/spring-framework/commit/942800e8ec
293,Remove method annotation,Springframework,be94e1a2fb,https://github.com/spring-projects/spring-framework/commit/be94e1a2fb
294,Remove method annotation,Tomcat,"3cbca9ce51
",https://github.com/apache/tomcat/commit/3cbca9ce51
295,Remove method annotation,Tomcat,7b30f69370,https://github.com/apache/tomcat/commit/7b30f69370
296,Remove method annotation,Tomcat,"9a6bc65e50
",https://github.com/apache/tomcat/commit/9a6bc65e50
297,Remove method annotation,Tomcat,"9a6bc65e50
",https://github.com/apache/tomcat/commit/9a6bc65e50
298,Remove method annotation,Tomcat,"b3294ebe45
",https://github.com/apache/tomcat/commit/b3294ebe45
299,Remove method annotation,Tomcat,b3b1cd21c8,https://github.com/apache/tomcat/commit/b3b1cd21c8
300,Remove method annotation,Tomcat,d7d18b87b9,https://github.com/apache/tomcat/commit/d7d18b87b9
301,Remove method annotation,Tomcat,"ff53af8b69
",https://github.com/apache/tomcat/commit/ff53af8b69
302,Remove method modifier,Elasticsearch,"df8202206a8
",https://github.com/elastic/elasticsearch/commit/df8202206a8
303,Remove method modifier,Elasticsearch,"df8202206a8
",https://github.com/elastic/elasticsearch/commit/df8202206a8
304,Remove method modifier,Kafka,"627aaef47e
",https://github.com/apache/kafka/commit/627aaef47e
305,Remove method modifier,Springframework,"4fd1431cea
",https://github.com/spring-projects/spring-framework/commit/4fd1431cea
306,Remove method modifier,Springframework,"942800e8ec
",https://github.com/spring-projects/spring-framework/commit/942800e8ec
307,Remove method modifier,Springframework,b510bc3bab,https://github.com/spring-projects/spring-framework/commit/b510bc3bab
308,Remove method modifier,Tomcat,"3cbca9ce51
",https://github.com/apache/tomcat/commit/3cbca9ce51
309,Remove method modifier,Tomcat,"3cbca9ce51
",https://github.com/apache/tomcat/commit/3cbca9ce51
310,Remove method modifier,Tomcat,"6e641be1d7
",https://github.com/apache/tomcat/commit/6e641be1d7
311,Remove method modifier,Tomcat,a56929fed7,https://github.com/apache/tomcat/commit/a56929fed7
312,Remove method modifier,Tomcat,"b3294ebe45
",https://github.com/apache/tomcat/commit/b3294ebe45
313,Remove method modifier,Tomcat,"ff53af8b69
",https://github.com/apache/tomcat/commit/ff53af8b69
314,Remove overriding method that is equal to its overriden method,Tomcat,"2236738fb2
",https://github.com/apache/tomcat/commit/2236738fb2
315,Remove overriding method that is equal to its overriden method,Tomcat,"2236738fb2
",https://github.com/apache/tomcat/commit/2236738fb2
316,Remove parameter ,Hadoop,0110e24ed867,https://github.com/apache/hadoop/commit/0110e24ed867
317,Remove parameter ,Hadoop,62ff4e36cfaa,https://github.com/apache/hadoop/commit/62ff4e36cfaa
318,Remove parameter ,Hadoop,b0b2cb4a16d9,https://github.com/apache/hadoop/commit/b0b2cb4a16d9
319,Remove parameter ,Junit4,1d0688f5,https://github.com/junit-team/junit4/commit/1d0688f5
320,Remove parameter ,Junit4,9d3821f6,https://github.com/junit-team/junit4/commit/9d3821f6
321,Remove parameter ,Kafka,"21ebbe6b28
",https://github.com/apache/kafka/commit/21ebbe6b28
322,Remove parameter ,Springframework,"ff9c7141c5
",https://github.com/spring-projects/spring-framework/commit/ff9c7141c5
323,Remove parameter ,Tomcat,81208e5ca0,https://github.com/apache/tomcat/commit/81208e5ca0
324,Remove parameter ,Tomcat,"fe70851fca
",https://github.com/apache/tomcat/commit/fe70851fca
325,Remove parameter annotation,Elasticsearch,"1116889819a
",https://github.com/elastic/elasticsearch/commit/1116889819a
326,Remove parameter annotation,Elasticsearch,155f2cdf3ff,https://github.com/elastic/elasticsearch/commit/155f2cdf3ff
327,Remove parameter annotation,Springframework,5965917d16,https://github.com/spring-projects/spring-framework/commit/5965917d16
328,Remove parameter annotation,Springframework,dee8108bbc,https://github.com/spring-projects/spring-framework/commit/dee8108bbc
329,Remove parameter modifier,Junit4,dca4a949,https://github.com/junit-team/junit4/commit/dca4a949
330,Remove parameter modifier,Springframework,348cc01284,https://github.com/spring-projects/spring-framework/commit/348cc01284
331,Remove parameter modifier,Springframework,"9d28fe90f5
",https://github.com/spring-projects/spring-framework/commit/9d28fe90f5
332,Remove parameter modifier,Tomcat,"84bd34e0b9
",https://github.com/apache/tomcat/commit/84bd34e0b9
333,Remove parameter modifier,Tomcat,"e9ab5f4b97
",https://github.com/apache/tomcat/commit/e9ab5f4b97
334,Remove repetitive checking,Tomcat,"6e641be1d7
",https://github.com/apache/tomcat/commit/6e641be1d7
335,Remove repetitive checking,Tomcat,"6e641be1d7
",https://github.com/apache/tomcat/commit/6e641be1d7
336,Remove repetitive checking,Tomcat,"ff53af8b69
",https://github.com/apache/tomcat/commit/ff53af8b69
337,Remove suppress warning annotation,Junit4,"3d535e08
",https://github.com/junit-team/junit4/commit/3d535e08
338,Remove suppress warning annotation,Junit4,"3d535e08
",https://github.com/junit-team/junit4/commit/3d535e08
339,Remove unnecessary array creation,Junit4,"17a2f117
",https://github.com/junit-team/junit4/commit/17a2f117
340,Remove unnecessary compilation dependency,Hadoop,"e09e81abe47a
",https://github.com/apache/hadoop/commit/e09e81abe47a
341,Remove unnecessary extends clause,Junit4,"9a0aec8f
",https://github.com/junit-team/junit4/commit/9a0aec8f
342,Remove unnecessary method invocation,Springframework,"1734deca1e
",https://github.com/spring-projects/spring-framework/commit/1734deca1e
343,Remove unnecessary method invocation,Springframework,"59815cefce
",https://github.com/spring-projects/spring-framework/commit/59815cefce
344,Remove unnecessary method invocation,Springframework,"66e405525b
",https://github.com/spring-projects/spring-framework/commit/66e405525b
345,Remove unnecessary method invocation,Springframework,"785ad399e9
",https://github.com/spring-projects/spring-framework/commit/785ad399e9
346,Remove unnecessary method invocation,Springframework,"7b16ef90f1
",https://github.com/spring-projects/spring-framework/commit/7b16ef90f1
347,Remove unnecessary method invocation,Springframework,"afcd03bddc
",https://github.com/spring-projects/spring-framework/commit/afcd03bddc
348,Remove unnecessary method invocation,Springframework,"ceba4162bb
",https://github.com/spring-projects/spring-framework/commit/ceba4162bb
349,Remove unnecessary method invocation,Springframework,"ceba4162bb
",https://github.com/spring-projects/spring-framework/commit/ceba4162bb
350,Remove unnecessary method invocation,Springframework,"e2852e7355
",https://github.com/spring-projects/spring-framework/commit/e2852e7355
351,Remove unnecessary type cast,Hadoop,"895f7c51fd10
",https://github.com/apache/hadoop/commit/895f7c51fd10
352,Remove unused field,Elasticsearch,"f65f8ecd29a
",https://github.com/elastic/elasticsearch/commit/f65f8ecd29a
353,Remove unused field,Junit4,"395e144b
",https://github.com/junit-team/junit4/commit/395e144b
354,Remove unused field,Kafka,"044d058e03
",https://github.com/apache/kafka/commit/044d058e03
355,Remove unused field,Kafka,"ab44d5bb63
",https://github.com/apache/kafka/commit/ab44d5bb63
356,Remove unused field,Springframework,"1fa6ac30b5
",https://github.com/spring-projects/spring-framework/commit/1fa6ac30b5
357,Remove unused field,Springframework,"1fa6ac30b5
",https://github.com/spring-projects/spring-framework/commit/1fa6ac30b5
358,Remove unused field,Springframework,"2e56361fe4
",https://github.com/spring-projects/spring-framework/commit/2e56361fe4
359,Remove unused field,Tomcat,"705e3644d7
",https://github.com/apache/tomcat/commit/705e3644d7
360,Remove unused field,Tomcat,"f59c112ff0
",https://github.com/apache/tomcat/commit/f59c112ff0
361,Remove unused import,Elasticsearch,"0fb3a6ecd5b
",https://github.com/elastic/elasticsearch/commit/0fb3a6ecd5b
362,Remove unused import,Elasticsearch,"900a48ca26b
",https://github.com/elastic/elasticsearch/commit/900a48ca26b
363,Remove unused import,Elasticsearch,"a72524a9965
",https://github.com/elastic/elasticsearch/commit/a72524a9965
364,Remove unused import,Hadoop,09a69f996bae,https://github.com/apache/hadoop/commit/09a69f996bae
365,Remove unused import,Hadoop,"6e11c941703d
",https://github.com/apache/hadoop/commit/6e11c941703d
366,Remove unused import,Hadoop,"7c66266b4e08
",https://github.com/apache/hadoop/commit/7c66266b4e08
367,Remove unused import,Hadoop,9c3330c22fe3,https://github.com/apache/hadoop/commit/9c3330c22fe3
368,Remove unused import,Hadoop,"b673ebfec250
",https://github.com/apache/hadoop/commit/b673ebfec250
369,Remove unused import,Hadoop,"dd819f7904ca
",https://github.com/apache/hadoop/commit/dd819f7904ca
370,Remove unused import,Kafka,"2e2f32c050
",https://github.com/apache/kafka/commit/2e2f32c050
371,Remove unused import,Kafka,"489a7dd71e
",https://github.com/apache/kafka/commit/489a7dd71e
372,Remove unused import,Kafka,"964e73178b
",https://github.com/apache/kafka/commit/964e73178b
373,Remove unused import,Kafka,da2e8dce71,https://github.com/apache/kafka/commit/da2e8dce71
374,Remove unused import,Kafka,"f137da04fa
",https://github.com/apache/kafka/commit/f137da04fa
375,Remove unused import,Kafka,"f23394336a
",https://github.com/apache/kafka/commit/f23394336a
376,Remove unused import,Kafka,"f2ebd333e8
",https://github.com/apache/kafka/commit/f2ebd333e8
377,Remove unused import,Springframework,"0d5a7db238
",https://github.com/spring-projects/spring-framework/commit/0d5a7db238
378,Remove unused import,Springframework,"503ccb577c
",https://github.com/spring-projects/spring-framework/commit/503ccb577c
379,Remove unused import,Springframework,"7474af4f09
",https://github.com/spring-projects/spring-framework/commit/7474af4f09
380,Remove unused import,Tomcat,"33232721f3
",https://github.com/apache/tomcat/commit/33232721f3
381,Remove unused import,Tomcat,"5c3695e8dc
",https://github.com/apache/tomcat/commit/5c3695e8dc
382,Remove unused import,Tomcat,"a8e5f82860
",https://github.com/apache/tomcat/commit/a8e5f82860
383,Remove unused method,Elasticsearch,1452658e353,https://github.com/elastic/elasticsearch/commit/1452658e353
384,Remove unused method,Elasticsearch,"50090f1a9c0
",https://github.com/elastic/elasticsearch/commit/50090f1a9c0
385,Remove unused method,Elasticsearch,"56716694b09
",https://github.com/elastic/elasticsearch/commit/56716694b09
386,Remove unused method,Elasticsearch,"729a4dba393
",https://github.com/elastic/elasticsearch/commit/729a4dba393
387,Remove unused method,Elasticsearch,"8652e5cb579
",https://github.com/elastic/elasticsearch/commit/8652e5cb579
388,Remove unused method,Elasticsearch,86933ad2f32,https://github.com/elastic/elasticsearch/commit/86933ad2f32
389,Remove unused method,Elasticsearch,"8acfebeb084
",https://github.com/elastic/elasticsearch/commit/8acfebeb084
390,Remove unused method,Elasticsearch,"bee55064e3f
",https://github.com/elastic/elasticsearch/commit/bee55064e3f
391,Remove unused method,Elasticsearch,"d16ea551cde
",https://github.com/elastic/elasticsearch/commit/d16ea551cde
392,Remove unused method,Elasticsearch,e9795cda380,https://github.com/elastic/elasticsearch/commit/e9795cda380
393,Remove unused method,Hadoop,"7f5a34dfaa7e
",https://github.com/apache/hadoop/commit/7f5a34dfaa7e
394,Remove unused method,Hadoop,"882f08b4bc1d
",https://github.com/apache/hadoop/commit/882f08b4bc1d
395,Remove unused method,Junit4,"ac8987f3
",https://github.com/junit-team/junit4/commit/ac8987f3
396,Remove unused method,Kafka,083e11a22c,https://github.com/apache/kafka/commit/083e11a22c
397,Remove unused method,Kafka,"2a6e420dfb
",https://github.com/apache/kafka/commit/2a6e420dfb
398,Remove unused method,Kafka,"63f9f23ec0
",https://github.com/apache/kafka/commit/63f9f23ec0
399,Remove unused method,Kafka,8d7d563231,https://github.com/apache/kafka/commit/8d7d563231
400,Remove unused method,Kafka,"a263627adb
",https://github.com/apache/kafka/commit/a263627adb
401,Remove unused method,Kafka,"bd65db82b4
",https://github.com/apache/kafka/commit/bd65db82b4
402,Remove unused method,Springframework,"4aeeacb4c2
",https://github.com/spring-projects/spring-framework/commit/4aeeacb4c2
403,Remove unused method,Springframework,a3a94950f6,https://github.com/spring-projects/spring-framework/commit/a3a94950f6
404,Remove unused method,Springframework,cd8bc2f82a,https://github.com/spring-projects/spring-framework/commit/cd8bc2f82a
405,Remove unused method,Springframework,"ff9c7141c5
",https://github.com/spring-projects/spring-framework/commit/ff9c7141c5
406,Remove unused method,Tomcat,"00e7bca774
",https://github.com/apache/tomcat/commit/00e7bca774
407,Remove unused method,Tomcat,"31e02d0062
",https://github.com/apache/tomcat/commit/31e02d0062
408,Remove unused method,Tomcat,"32b1181b75
",https://github.com/apache/tomcat/commit/32b1181b75
409,Remove unused method,Tomcat,"36807a6fca
",https://github.com/apache/tomcat/commit/36807a6fca
410,Remove unused method,Tomcat,"418328a412
",https://github.com/apache/tomcat/commit/418328a412
411,Remove unused method,Tomcat,"54012bd3b8
",https://github.com/apache/tomcat/commit/54012bd3b8
412,Remove unused method,Tomcat,"772761b100
",https://github.com/apache/tomcat/commit/772761b100
413,Remove unused method,Tomcat,"89864d971f
",https://github.com/apache/tomcat/commit/89864d971f
414,Remove unused parameter ,Elasticsearch,"1116889819a
",https://github.com/elastic/elasticsearch/commit/1116889819a
415,Remove unused parameter ,Elasticsearch,"142d4df6067
",https://github.com/elastic/elasticsearch/commit/142d4df6067
416,Remove unused parameter ,Junit4,"10389dda
",https://github.com/junit-team/junit4/commit/10389dda
417,Remove unused parameter ,Junit4,afbeeb31,https://github.com/junit-team/junit4/commit/afbeeb31
418,Remove unused parameter ,Kafka,c9a42c85e2,https://github.com/apache/kafka/commit/c9a42c85e2
419,Remove unused parameter ,Springframework,08237da4b4,https://github.com/spring-projects/spring-framework/commit/08237da4b4
420,Remove unused parameter ,Springframework,2b6f3caff4,https://github.com/spring-projects/spring-framework/commit/2b6f3caff4
421,Remove unused parameter ,Tomcat,"84bd34e0b9
",https://github.com/apache/tomcat/commit/84bd34e0b9
422,Remove unused parameter ,Tomcat,"fe70851fca
",https://github.com/apache/tomcat/commit/fe70851fca
423,Remove unused variable,Elasticsearch,"90f5bd5d635
",https://github.com/elastic/elasticsearch/commit/90f5bd5d635
424,Remove unused variable,Hadoop,"a897e745f598
",https://github.com/apache/hadoop/commit/a897e745f598
425,Remove unused variable,Hadoop,"fac895828f71
",https://github.com/apache/hadoop/commit/fac895828f71
426,Remove unused variable,Junit4,"039f6e81
",https://github.com/junit-team/junit4/commit/039f6e81
427,Remove unused variable,Junit4,"039f6e81
",https://github.com/junit-team/junit4/commit/039f6e81
428,Remove unused variable,Kafka,"a27c98ca61
",https://github.com/apache/kafka/commit/a27c98ca61
429,Remove unused variable,Kafka,e235e1a3fe,https://github.com/apache/kafka/commit/e235e1a3fe
430,Remove unused variable,Kafka,"e7f4f5dfe7
",https://github.com/apache/kafka/commit/e7f4f5dfe7
431,Remove unused variable,Springframework,"e51c71bcd6
",https://github.com/spring-projects/spring-framework/commit/e51c71bcd6
432,Remove unused variable,Tomcat,"4fe7e810b6
",https://github.com/apache/tomcat/commit/4fe7e810b6
433,Remove unused variable,Tomcat,"c2f49d28a9
",https://github.com/apache/tomcat/commit/c2f49d28a9
434,Remove unused variable,Tomcat,"e0927ed00f
",https://github.com/apache/tomcat/commit/e0927ed00f
435,Remove variable annotation,Hadoop,1350539f2de1,https://github.com/apache/hadoop/commit/1350539f2de1
436,Remove variable annotation,Kafka,"2574bef61c
",https://github.com/apache/kafka/commit/2574bef61c
437,Remove variable annotation,Springframework,"e51c71bcd6
",https://github.com/spring-projects/spring-framework/commit/e51c71bcd6
438,Remove variable annotation,Tomcat,"4fe7e810b6
",https://github.com/apache/tomcat/commit/4fe7e810b6
439,Rename  class,Elasticsearch,"680774e7f27
",https://github.com/elastic/elasticsearch/commit/680774e7f27
440,Rename  class,Junit4,"40cc52cf
",https://github.com/junit-team/junit4/commit/40cc52cf
441,Rename  class,Kafka,"8aaf7daff3
",https://github.com/apache/kafka/commit/8aaf7daff3
442,Rename  class,Kafka,"f0087ac6a8
",https://github.com/apache/kafka/commit/f0087ac6a8
443,Rename  class,Springframework,"4aeeacb4c2
",https://github.com/spring-projects/spring-framework/commit/4aeeacb4c2
444,Rename  class,Springframework,8eb524dc4d,https://github.com/spring-projects/spring-framework/commit/8eb524dc4d
445,Rename  class,Springframework,"fd5b0e144d
",https://github.com/spring-projects/spring-framework/commit/fd5b0e144d
446,Rename  class,Tomcat,"442b0d38ea
",https://github.com/apache/tomcat/commit/442b0d38ea
447,Rename  class,Tomcat,"55aadf3929
",https://github.com/apache/tomcat/commit/55aadf3929
448,Rename  class,Tomcat,"71b6644bce
",https://github.com/apache/tomcat/commit/71b6644bce
449,Rename  class,Tomcat,"8fe3db67fd
",https://github.com/apache/tomcat/commit/8fe3db67fd
450,Rename  class,Tomcat,"9c5f303e9a
",https://github.com/apache/tomcat/commit/9c5f303e9a
451,Rename  class,Tomcat,"df5d4b9e23
",https://github.com/apache/tomcat/commit/df5d4b9e23
452,Rename class,Junit4,"35f5f3a7
",https://github.com/junit-team/junit4/commit/35f5f3a7
453,Rename class,Junit4,"8226e3e6
",https://github.com/junit-team/junit4/commit/8226e3e6
454,Rename class,Junit4,"fc7d4be8
",https://github.com/junit-team/junit4/commit/fc7d4be8
455,Rename constants,Elasticsearch,"4e2389fb2cb
",https://github.com/elastic/elasticsearch/commit/4e2389fb2cb
456,Rename constants,Kafka,"39cacca89b
",https://github.com/apache/kafka/commit/39cacca89b
457,Rename field,Junit4,"86b9346e
",https://github.com/junit-team/junit4/commit/86b9346e
458,Rename field,Junit4,"86b9346e
",https://github.com/junit-team/junit4/commit/86b9346e
459,Rename method,Elasticsearch,"1b2e8cf5a2b
",https://github.com/elastic/elasticsearch/commit/1b2e8cf5a2b
460,Rename method,Elasticsearch,"1c03489f469
",https://github.com/elastic/elasticsearch/commit/1c03489f469
461,Rename method,Elasticsearch,"2b175653d9f
",https://github.com/elastic/elasticsearch/commit/2b175653d9f
462,Rename method,Elasticsearch,"50090f1a9c0
",https://github.com/elastic/elasticsearch/commit/50090f1a9c0
463,Rename method,Elasticsearch,"5cf8b94f300
",https://github.com/elastic/elasticsearch/commit/5cf8b94f300
464,Rename method,Elasticsearch,"680774e7f27
",https://github.com/elastic/elasticsearch/commit/680774e7f27
465,Rename method,Elasticsearch,"8582a18817e
",https://github.com/elastic/elasticsearch/commit/8582a18817e
466,Rename method,Elasticsearch,"d65461d7fbb
",https://github.com/elastic/elasticsearch/commit/d65461d7fbb
467,Rename method,Junit4,"1963b424
",https://github.com/junit-team/junit4/commit/1963b424
468,Rename method,Junit4,"394e199f
",https://github.com/junit-team/junit4/commit/394e199f
469,Rename method,Junit4,"706c38a8
",https://github.com/junit-team/junit4/commit/706c38a8
470,Rename method,Junit4,c07965ab,https://github.com/junit-team/junit4/commit/c07965ab
471,Rename method,Kafka,"5eb82010ef
",https://github.com/apache/kafka/commit/5eb82010ef
472,Rename method,Kafka,"8aaf7daff3
",https://github.com/apache/kafka/commit/8aaf7daff3
473,Rename method,Kafka,"d24abe0ede
",https://github.com/apache/kafka/commit/d24abe0ede
474,Rename method,Springframework,"81c156eefb
",https://github.com/spring-projects/spring-framework/commit/81c156eefb
475,Rename method,Springframework,"9d28fe90f5
",https://github.com/spring-projects/spring-framework/commit/9d28fe90f5
476,Rename method,Springframework,"a481c7649f
",https://github.com/spring-projects/spring-framework/commit/a481c7649f
477,Rename method,Springframework,"e7cf54d4e2
",https://github.com/spring-projects/spring-framework/commit/e7cf54d4e2
478,Rename method,Springframework,"ebfa009f18
",https://github.com/spring-projects/spring-framework/commit/ebfa009f18
479,Rename method,Tomcat,"00e7bca774
",https://github.com/apache/tomcat/commit/00e7bca774
480,Rename package,Kafka,"f0087ac6a8
",https://github.com/apache/kafka/commit/f0087ac6a8
481,Rename parameter,Elasticsearch,"5c1e3e2c919
",https://github.com/elastic/elasticsearch/commit/5c1e3e2c919
482,Rename parameter,Elasticsearch,"9f2d38856d3
",https://github.com/elastic/elasticsearch/commit/9f2d38856d3
483,Rename parameter,Elasticsearch,"b328982e373
",https://github.com/elastic/elasticsearch/commit/b328982e373
484,Rename parameter,Elasticsearch,e23852736ef,https://github.com/elastic/elasticsearch/commit/e23852736ef
485,Rename parameter,Junit4,2bf3509d,https://github.com/junit-team/junit4/commit/2bf3509d
486,Rename parameter,Junit4,"3791a960
",https://github.com/junit-team/junit4/commit/3791a960
487,Rename parameter,Junit4,4081076e,https://github.com/junit-team/junit4/commit/4081076e
488,Rename parameter,Junit4,6f685561,https://github.com/junit-team/junit4/commit/6f685561
489,Rename parameter,Junit4,9f87b781,https://github.com/junit-team/junit4/commit/9f87b781
490,Rename parameter,Springframework,"09b1e5edf6
",https://github.com/spring-projects/spring-framework/commit/09b1e5edf6
491,Rename parameter,Springframework,"5c574b9878
",https://github.com/spring-projects/spring-framework/commit/5c574b9878
492,Rename variable,Elasticsearch,"680774e7f27
",https://github.com/elastic/elasticsearch/commit/680774e7f27
493,Rename variable,Elasticsearch,"8582a18817e
",https://github.com/elastic/elasticsearch/commit/8582a18817e
494,Rename variable,Elasticsearch,"8773a1208ba
",https://github.com/elastic/elasticsearch/commit/8773a1208ba
495,Rename variable,Hadoop,"2e997d818d00
",https://github.com/apache/hadoop/commit/2e997d818d00
496,Rename variable,Hadoop,"84dd6247686c
",https://github.com/apache/hadoop/commit/84dd6247686c
497,Rename variable,Hadoop,"9de13f879af6
",https://github.com/apache/hadoop/commit/9de13f879af6
498,Rename variable,Hadoop,"eb1d3ebe2fb1
",https://github.com/apache/hadoop/commit/eb1d3ebe2fb1
499,Rename variable,Junit4,"a068272d
",https://github.com/junit-team/junit4/commit/a068272d
500,Rename variable,Junit4,"a068272d
",https://github.com/junit-team/junit4/commit/a068272d
501,Rename variable,Kafka,"f80686b4ac
",https://github.com/apache/kafka/commit/f80686b4ac
502,Rename variable,Springframework,59c65fa940,https://github.com/spring-projects/spring-framework/commit/59c65fa940
503,Rename variable,Springframework,"c559ec4dfb
",https://github.com/spring-projects/spring-framework/commit/c559ec4dfb
504,Rename variable,Springframework,"ff9c7141c5
",https://github.com/spring-projects/spring-framework/commit/ff9c7141c5
505,Rename variable,Tomcat,"021b1696b3
",https://github.com/apache/tomcat/commit/021b1696b3
506,Rename variable,Tomcat,"0d51ce7ba8
",https://github.com/apache/tomcat/commit/0d51ce7ba8
507,Rename variable,Tomcat,"4db15071f7
",https://github.com/apache/tomcat/commit/4db15071f7
508,Rename variable,Tomcat,"f33ee501c3
",https://github.com/apache/tomcat/commit/f33ee501c3
509,Replace  HashMap with linked HashMap,Junit4,"c75dcc28
",https://github.com/junit-team/junit4/commit/c75dcc28
510,Replace anonymous class with lambda expression,Elasticsearch,"a5aae93b652
",https://github.com/elastic/elasticsearch/commit/a5aae93b652
511,Replace array with list,Tomcat,"f650ea788d
",https://github.com/apache/tomcat/commit/f650ea788d
512,Replace array with list,Tomcat,"f650ea788d
",https://github.com/apache/tomcat/commit/f650ea788d
513,Replace array with primitive array,Junit4,"b052c712
",https://github.com/junit-team/junit4/commit/b052c712
514,Replace array with singleton list,Junit4,"17a2f117
",https://github.com/junit-team/junit4/commit/17a2f117
515,Replace collection.sort() with list.sort(),Elasticsearch,"850e88c5894
",https://github.com/elastic/elasticsearch/commit/850e88c5894
516,Replace collection.sort() with list.sort(),Elasticsearch,850e88c5894,https://github.com/elastic/elasticsearch/commit/850e88c5894
517,Replace constructor with factory method,Tomcat,"87e1cbf767
",https://github.com/apache/tomcat/commit/87e1cbf767
518,Replace customized methods with API,Springframework,"d96a63944c
",https://github.com/spring-projects/spring-framework/commit/d96a63944c
519,Replace duplicated constant field,Elasticsearch,"9e5fbf6021a
",https://github.com/elastic/elasticsearch/commit/9e5fbf6021a
520,Replace duplicated constant field,Hadoop,"a333674785cf
",https://github.com/apache/hadoop/commit/a333674785cf
521,Replace duplicated constant field,Kafka,"bd25937d2a
",https://github.com/apache/kafka/commit/bd25937d2a
522,Replace duplicated method,Elasticsearch,"df8202206a8
",https://github.com/elastic/elasticsearch/commit/df8202206a8
523,Replace duplicated method,Kafka,"3b02e97b65
",https://github.com/apache/kafka/commit/3b02e97b65
524,Replace duplicated method,Springframework,"bcf11e8919
",https://github.com/spring-projects/spring-framework/commit/bcf11e8919
525,Replace duplicated method,Tomcat,"4b831e21ef
",https://github.com/apache/tomcat/commit/4b831e21ef
526,Replace expected attributed with try catch,Junit4,"df016dc0
",https://github.com/junit-team/junit4/commit/df016dc0
527,Replace for loop with foreach,Elasticsearch,"850e88c5894
",https://github.com/elastic/elasticsearch/commit/850e88c5894
528,Replace for loop with foreach,Elasticsearch,850e88c5894,https://github.com/elastic/elasticsearch/commit/850e88c5894
529,Replace for loop with foreach,Junit4,"4c6975f9
",https://github.com/junit-team/junit4/commit/4c6975f9
530,Replace for loop with foreach,Junit4,"4c6975f9
",https://github.com/junit-team/junit4/commit/4c6975f9
531,Replace for with while,Elasticsearch,"cd38c3a28d4
",https://github.com/elastic/elasticsearch/commit/cd38c3a28d4
532,Replace for with while,Elasticsearch,"cd38c3a28d5
",https://github.com/elastic/elasticsearch/commit/cd38c3a28d5
533,Replace if with switch,Springframework,"3c5d46166e
",https://github.com/spring-projects/spring-framework/commit/3c5d46166e
534,Replace if with switch,Springframework,"cfa3aa001f
",https://github.com/spring-projects/spring-framework/commit/cfa3aa001f
535,Replace inheritance with delegation,Springframework,"a481c7649f
",https://github.com/spring-projects/spring-framework/commit/a481c7649f
536,Replace inner class with lambda expression,Elasticsearch,"a5aae93b652
",https://github.com/elastic/elasticsearch/commit/a5aae93b652
537,Replace iteration based retrieval with switch expression,Springframework,"bcff7d74cd
",https://github.com/spring-projects/spring-framework/commit/bcff7d74cd
538,Replace iteration based retrieval with switch expression,Springframework,"bcff7d74cd
",https://github.com/spring-projects/spring-framework/commit/bcff7d74cd
539,Replace lambdas with method references,Elasticsearch,"f5f0cd25572
",https://github.com/elastic/elasticsearch/commit/f5f0cd25572
540,Replace method with method object,Elasticsearch,"2b03368639b
",https://github.com/elastic/elasticsearch/commit/2b03368639b
541,Replace method with method object,Junit4,"a68b42ca
",https://github.com/junit-team/junit4/commit/a68b42ca
542,Replace primitive with object,Hadoop,"40467519399c
",https://github.com/apache/hadoop/commit/40467519399c
543,Replace traditional loops with enhanced for loops,Tomcat,"f40872b054
",https://github.com/apache/tomcat/commit/f40872b054
544,Replace traditional loops with enhanced for loops,Tomcat,"f40872b054
",https://github.com/apache/tomcat/commit/f40872b054
545,Replace wrapper object with primitive,Elasticsearch,"850e88c5894
",https://github.com/elastic/elasticsearch/commit/850e88c5894
546,Replace wrapper object with primitive,Elasticsearch,"850e88c5894
",https://github.com/elastic/elasticsearch/commit/850e88c5894
547,Replace wrapper object with primitive,Elasticsearch,"850e88c5894
",https://github.com/elastic/elasticsearch/commit/850e88c5894
548,Reverse if condition logic,Springframework,"ce43d1b1da
",https://github.com/spring-projects/spring-framework/commit/ce43d1b1da
549,Reverse if condition logic,Springframework,"ce43d1b1da
",https://github.com/spring-projects/spring-framework/commit/ce43d1b1da
550,Reverse if condition logic,Springframework,"ce43d1b1da
",https://github.com/spring-projects/spring-framework/commit/ce43d1b1da
551,Simplify source code by using existing data type,Tomcat,"9c09f9abfb
",https://github.com/apache/tomcat/commit/9c09f9abfb
552,Spit class,Kafka,"5bc3aa4280
",https://github.com/apache/kafka/commit/5bc3aa4280
